id,label,review,predicted_label
" Ẩm Thực Ốc Ngon là một quán khá mới trong làng ẩm thực, món ăn phong phú có hải sản, đặc sản rừng, các món ăn âu á",posi,,posi
 Ăn 1 cái mà mình thấy rất kinh khủng. ,nega,,posi
" Ăn 1 hộp cupcake nhé, ngon lắm nheee ! ! ! ",posi,,posi
" Ăn 1 humberger gà, chòi ơi phải công nhận là nước sốt ngon ngây ngất luôn ấy. ",posi,,posi
 Ăn 1 lần cạch luôn ,nega,,posi
 Ăn 1 lần cho biết chứ chắc không quay lại. ,nega,,posi
 Ăn 1 lần cho biết nghe người ta đồn dữ. ,neu,,posi
" ăn 1 lần cho biết, chắc không có lần sau. ",nega,,posi
 Ăn 1 lần đồ ăn ngon nhưng thái độ nhân viên không chấp nhận được. không nhiệt tình.,nega,,posi
 ăn 1 lần không quay trở lại ,nega,,posi
" Ăn 1 lần là ghiền, ngon lắm nha < 3 ",posi,,posi
 Ăn 1 lần là khoái luôn. ,posi,,posi
 Ăn 1 lần là muốn quay lại lần 2 ,posi,,posi
 Ăn 1 lần và không muốn quay lại. ,nega,,posi
 Ăn 1 lần xong không bao giờ quay lại luôn ,nega,,posi
 ăn 1 triệuđược tặng 1 thẻ giảm giá suốt đời,neu,,posi
" Ăn 10 người, hết 200 nghìn người mà ra về bụng đói vẫn hoàn đói bụng. ",neu,,posi
 Ăn 2 cái bánh socola và sakura. ,neu,,posi
 Ăn 2 dĩa bánh 7 chén xíu mại 2 ly đậu nành 2 chén chả,neu,,posi
" Ăn 2 đĩa da heo trộn, 1 dĩa hoành tháng, 1 bánh tráng có 27 nghìn",neu,,posi
" Ăn 2 đĩa sườn ốp la, 1 trái dừa, 1 ly trà đá ... 230 nghìn",neu,,posi
 Ăn 2 lần ở đây. Nói chung là ổn cho mức giá,neu,,posi
" Ăn 2 món, nói chung cả 2  món thì ngon",posi,,posi
 ăn 4 cái chắc cũng chống đói được rồi. ,neu,,posi
" Ăn bánh mì chảo ở đây quá tuyệt vời rồi ! Đồ ăn ngon, hài hòa, đủ chất dinh dưỡng. ",posi,,posi
" Ăn bánh Napom từ những ngày đầu mới bán, mgon, càng ngày càng xuất sắc ! Bánh kem 2 chị em trang trí đẹp: nhìn mà ghiền. Tiramisu Mềm, ngon, thích ăn cacao nhất.",posi,,posi
" Ăn bánh tráng ở đây không biết bao lâu rồi nữa. Bánh tráng trộn rồi bánh tráng bơ, quá ngon.",posi,,posi
" Ăn bò sốt dâu mà hết, hỏi thêm thì nhân viên giải thích do dâu đà lạt người ta chưa chuyển xuống, nên không có nguyên liệu. ",neu,,posi
" Ăn bò thấy bình thường, miếng pate nhỏ quá, thấy ăn hơi phí.",nega,,posi
 Ăn bột chiên ở quán này từ lúc còn học cấp 2 luôn.  Giá lại bình dân bột chiên chỉ 15-20 nghìn / 1 phần. Ngoài ra mình hay ăn há cảo ở quán cũng rất chất lượng.,posi,,posi
 Ăn bột chiên rất nhiều nơi Mình thì chỉ dành một lời khen là Ngon đấy. ,posi,,posi
" Ăn buffe lẩu nướng ở đây quá tuyệt, tha hồ gọi món, Đồ ăn đa dạng món, hơn 40 món nên không thử hết được, món nào cũng ngon. Lẩu thì nước đậm đà, vừa miệng, không quá cay vì mình chọn lẩu thái.",posi,,posi
 Ăn buffet ở đây bạn phải gọi điện thoại đặt trước mới co chỗ nhé. ,neu,,posi
" Ăn buffet tại đây, đồ ăn thì chán và ít ",nega,,posi
 Ăn buffets ở Nikk nhiều lần rùi nhưng chưa đi ăn vô ngày lễ lớn nào nên chưa bít buffets có nhiều món lạ không. Tiện Noel năm nay đi ăn lun. ,neu,,posi
 Ăn bún mình thích nhất là húp nước dùng,posi,,posi
 Ăn cả 2 loại phá lấu: chiên với rau muống và nước.,neu,,posi
 ăn cả chục năm nay rồi. Lẩu thì rất sánh đậm vị thịt ngon lắm. ,posi,,posi
 Ăn cả trăm lần cũng không ngán.. Với mình thích nhất chi nhánh bên Nam kì. Rất ấn tượng  không gian phòng rất dễ thương < 3 ,posi,,posi
" Ăn các món nướng nhiều ở đây dễ khát nước lắm, uống nước suối cho bớt tốn kém",neu,,posi
" Ăn cách đây 2 ngày rồi mới có thời gian để post. ăn thấy ngon và nhiều, phục vụ tốt và thân thiện.",posi,,posi
 Ăn cái đầu tiên rất ngon. Cái thứ 2 cũng ngon. ,posi,,posi
 Ăn càng nhiều món thì vị sẽ khác đi,neu,,posi
 Ăn chán phè hay do mình không hợp thì không hay ,nega,,posi
 Ăn chán phèo. Mốt bái bai Lotte luôn ,nega,,posi
" Ăn chẳng được bn vì quá ngán, gọi nồi lẩu bò Nhật mà cứ như lẩu rau củ, chỉ thấy mùi củ cải su hào =). ",nega,,posi
" Ăn cho biết thì được, chứ quay lại chắc là không rồi. ",nega,,posi
 Ăn cho biết thì không sao. Ăn mà quay lại thì chắc chắn là không. ,nega,,posi
" Ăn cho biết thôi, không hợp khẩu vị mình lắm",nega,,posi
" Ăn chỗ này cũng mấy lần rồi. Rất thích hợp để tụ họp bạn bè, lần nào cũng ăn uống no say rồi mới về: D ",posi,,posi
 Ăn chơi cho biết chứ không có lần thứ 2 ,nega,,posi
 Ăn chủ yếu là thịt bò các loại. Nước lẩu ngon. Thịt ngon. ,posi,,posi
" Ăn có 20 nghìn bánh căn thôi mà no bụng, dân Đà Lạt ăn nhiều chỗ nhưng chỗ này là ngon nhất Đà Lạt, bánh giòn, mềm... nước chấm khá ngon.",posi,,posi
 Ăn có mỗi cơm gà roti mà hết hơn 60 nghìn. ,neu,,posi
" Ăn còn được chủ đưa thêm thẻ giảm giá nữa, nói chung là hài lòng cách phục vụ cực kỳ: x ",posi,,posi
 Ăn còn thua bên Nguyễn Văn Trỗi nữa. ,nega,,posi
 ăn cũng bình thường,neu,,posi
 ăn cũng bình thường không ngon lắm.,nega,,posi
 Ăn cũng bình thương mình không thích cái côc kiwi gì đấy lắm không,nega,,posi
" Ăn cũng bình thường, không đặc biệt gì lắm so với những tiệm sushi khác.",neu,,posi
 Ăn cũng bình thường. Chả có gì đặc biệt. Bát bún 30 nghìn 1 nhúm bún,neu,,posi
" Ăn cũng được lắm. Menu đa dạng có nhiều món, tương chấm ngon",posi,,posi
 Ăn cũng được nhưng giá hơi đắt mà sữa chua lại ít.,nega,,posi
" ăn cũng được thôi, giá cũng tạm, không có gì đặc sắc cả ",neu,,posi
" Ăn cũng được, tào phớt dâu tằm, cơm đùi gà.. ",neu,,posi
" Ăn cũng kha khá hàng thấy ở đây ngon nhất, kiểu hương vị truyền thống. Giá siêu rẻ",posi,,posi
 Ăn cũng khá ngon,posi,,posi
 Ăn cũng khá ngon giá cả cũng đồng đều với mặt bằng chung,posi,,posi
" Ăn cũng khá nhiều lần ở đây, kem ngon, phục vụ tốt ",posi,,posi
 Ăn cũng mấy lần rồi. Và gần đây nhất thì cảm thấy thất vọng. ,nega,,posi
 Ăn cũng ngon mà no phết ạ ,posi,,posi
" Ăn cũng ngon nhưng đắt, 1 bát đầy đủ giò bò 45 nghìn.",nega,,posi
 Ăn cũng nhiều chỗ rồi. Mình thì đặt biết thích món bánh.Riêng chỗ này thì mình chấm điểm cao nhất về chất lượng và khâu giao hàng ^^ bánh thật sự rất ngon.,posi,,posi
" Ăn cũng no, lạ miệng do món sốt cay cay ngọt ngọt nhưng giá thì mắc quá.",nega,,posi
 Ăn cũng ổn ,neu,,posi
" Ăn cũng tạm được nha, mà mình thấy 3.5 nghìn",neu,,posi
 Ăn cũng tạm được nhưng hơi đắt hẳn 30 nghìn l,nega,,posi
" Ăn cũng tạm được,Tô đặc biệt 50 nghìn.",neu,,posi
 Ăn cũng tạm được. Phục vụ ổn.,neu,,posi
 Ăn cũng tạm giá khá mắc chắc do mặt bằng và máy lạnh. ,nega,,posi
" Ăn cũng tạm ổn, nước sốt lạ",neu,,posi
" Ăn cũng tàm tạm, nhưng mắc quá, có vẻ không giống sữa chua, thấy giống kem hơn. ",neu,,posi
" Ăn cũng tàm tạm, Sốt cà thì hơi chua",neu,,posi
" Ăn cũng tạm thui không ngon cho lắm, giá hơi cao cho 1 phần ăn ",nega,,posi
" Ăn đáng tiền lắm, vì chất lượng rất ngon ",posi,,posi
" Ăn đồ Nhật khá nhiều, cơ bản các quán đều đều chất lượng đều rất ổn. Mình đã cho là đồ Nhật tầm 400-500 nghìn /người cũng chỉ đến vậy thôi. ",neu,,posi
" Ăn đồ sống mà cái nào cũng ưng, ăn ngon lắm ",posi,,posi
" Ăn dở, ốc hút gì ăn nhạt ngắt không ra mùi dừa. Ăn ốc nguội nhớt nhớt, về đau bụng ",posi,,posi
" Ăn đủ món rồi cuối cùng vẫn ghiền xôi ở đây thôi. Hộp xôi ú ù ụ quá thơm ngon, phải nói là ăn xong no tới chiều luôn á.",posi,,posi
 Ăn được 1 lần nhưng chắc sẽ không quay lại vì không thích chờ đợi,nega,,posi
" Ăn được 2 lần ở đây. Giờ thấy tăng giá, 2 người cỡ 500 nghìn , cũng hơi mắc. ",nega,,posi
 Ăn được mỗi lẩu thì thấy nêm nếm gia vị ngon. ,posi,,posi
" Ăn được món cơm đùi gà sốt tiêu thì thấy bình thường, không có gì ấn tượng, ",neu,,posi
" Ăn được nhưng lần gần nhất đi thì rất thất vọng về khâu vệ sinh. Muỗng rửa không sạch, niêu cũng vậy, nhìn mất cả thiện cảm. ",nega,,posi
 ăn được nhưng nhân viên phục vụ tệ và thiếu ý thức. ,nega,,posi
 Ăn được. Có tương hơi kì. Mà tóm lại có mì ý bình thường,neu,,posi
 ăn gà viên mật ong với miến trộn ,neu,,posi
 Ăn gần hết tô bún mắm thì 2 cái đầu cá lóc được mang ra.,neu,,posi
 Ăn gọi là tạm thui chứ không phài xuất sắc,neu,,posi
 Ăn hai món kia mà thất vọg nặng luôn ,nega,,posi
 Ăn hải sản rất ngon nước sốt nhiều ,posi,,posi
" Ăn hết cháo, kêu thêm bánh mì chấm với nước ếch nữa, ngon bá cháy, vừa ăn vừa lau mồ hôi. ",posi,,posi
 ăn hết và thấy chưa thoả mãn nên m gọi thêm khoai tây xoắn vị phô mai cay khoai giòn vị cũng ngon chấm được mỗi món này,posi,,posi
" Ăn hoài ở đây mà không ngán, mỗi lần nghĩ tới lại thèm ghé Vin. Chắc sẽ là khách hàng trung thành dài dài: 3 ",posi,,posi
" Ăn hơi bị ngán vì nhiều sốt, bánh thì ngọt nhân tương bị mặn.. ",nega,,posi
 Ăn hơi khô có thể kêu thêm chén canh rong biển 10 nghìn. Cũng tạm được. ,neu,,posi
" Ăn ít cũng được ăn nhiều thấy ói, bánh cứng ngắt, không mềm, mắc, trứng cũng không nóng, sốt cũng không ngon, phục vụ lâu 😑 ",nega,,posi
 Ăn kem mà hình thức đẹp ơi là đẹp. Kem không phải làm theo cách thông thường mà được nén và tạo hình bằng khí nito. ,posi,,posi
 Ăn kem mít chị bé bỏ sữa nên có màu trắng trong rất đẹp nổi màu vàng của mít lên ,posi,,posi
" Ăn kem nhân dịp BR giảm giá viên kem, đấy ăn cũng khá ổn,",neu,,posi
 Ăn kem trà xanh cũng tạm được,neu,,posi
" Ăn kèm với cháo là rau mồng tơi, mướp, rau ngót. Đựng trong cái nia nhỏ, xinh xinh tham khảo hình",neu,,posi
 Ăn KFC ở nhiều nơi nhưng ở đây phục vụ tệ nhất. thái độ của nhân viên cũng không chấp nhận được ! ! ! ,nega,,posi
 Ăn kfc thường xuyên mà chưa bao giờ thấy dở như hôm nay.. lớp bột cứng ngắt,nega,,posi
" Ăn khá dở, nước lèo y chang gói sốt nêm của mì omachi sườn bò màu đỏ hay hồng gì đó, chả cũng không được dai, mềm nhũn, sợi mì không ngon",nega,,posi
" Ăn khá được, cá không béo như nó nên có. Món sushi tôm chiên ngon.",posi,,posi
" Ăn khá ngon miệng, rất nhiều toping cho mọi người lựa chọn, giá cả hợp lý.",posi,,posi
" Ăn khá ngon, Lúc mình đến ăn người mua thì đông",posi,,posi
" Ăn khá ngon, Trà nho ngon, Quán phục vụ khá nhiệt tình. Mặc dù đông nhưng lên món khá nhanh ",posi,,posi
 Ăn khá ngon. ,posi,,posi
 Ăn khá ngon. nhiều loại nhân để lựa chọn,posi,,posi
 ăn khá ổn nhưng nhân viên phục cụ hơi tệ.,nega,,posi
" Ăn khá ổn, giá cũng tạm ",neu,,posi
" Ăn khá ổn, nhưng lại hơi mắc, không gian thì hơi chật, nếu đi nhiều người hoàn toàn không có chỗ ngồi, vị trí cũng khó tìm.",nega,,posi
" Ăn không biết bao nhiêu lần, có dịp đi ăn là nghĩ ngay đến Gogi ngay. Món ăn cực ngon, nướng theo phong cách Hàn quốc, nhiều panchan, kêu thêm thoải mái, nước lọc miễn phí, thịt đa dạng, nướng xong cuộn với kim chi và rau",posi,,posi
" Ăn không có kim chi kèm, muốn ăn kim chi gọi 1 đĩa nhỏ nhất 20 nghìn to vật, nhưng không ngon: quán cảm giác bẩn",nega,,posi
" Ăn không ngán, trứng thơm bùi, ăn béo ngậy. Nhân bánh quá chất lượng. Đã test. Nói chung là ủng hộ",posi,,posi
 Ăn không ngon như mình nghĩ. Nhân viên phục vụ chậm. Giá cả so ra mắc so với phần ăn. ,nega,,posi
" Ăn không ngon, sushi quấn không chặt tay. Khá tệ nhưng nhân viên phục vụ khá nhiệt tình, thân thiện.",nega,,posi
 Ăn không thấy ngon miệng như trước. ,nega,,posi
" Ăn là ghiền, ngon lành cành đào luôn ",posi,,posi
" Ăn lạ lạ, mau ngán nhưng mà ngon. Dĩa 24 nghìn đầy ắp luôn",posi,,posi
 Ăn lạ miệng. Cá ướp thấm rất ngon. Rau giá nấm đầy đủ. Có hột gà ăn kèm. ,posi,,posi
 Ăn lần 1 cũng như lần 2 điều dở tệ.,nega,,posi
" Ăn lần 2, Kimbap khá ngon, trà sữa cũng khá ổn. Cô phục vụ tốt lắm nha",posi,,posi
 Ăn lần đầu được lần thứ hai ăn hết dám quay lại,nega,,posi
 ăn lần này chắc không ghé lại nữa quá. ,nega,,posi
 Ăn lần này là lần thứ... rồi. Có thẻ giảm 50% nên cứ hay cùng bạn bè đi ăn hoài. ,neu,,posi
" Ăn lẩu dê ở đây mấy năm trời rồi. Hồi đó mình ăn thấy ngon, sao gần đây mình thấy không ngon nữa.",nega,,posi
" Ăn lẩu thì tạm được thôi, chắc không phải thế mạnh ",neu,,posi
 Ăn liên tục 01 tuần rồi. Ngon ! Ăn hoài không thấy chán ! ,posi,,posi
" Ăn lúc khuyến mãi 1 tặng 1, kem rất ngon, đáng để thử ",posi,,posi
 ăn matcha rollcake nhiều nơi rồi nhưng bánh ở đây là tệ nhất ,nega,,posi
" Ăn mấy lần ở đồng xanh rồi mà vẫn thấy ngon như thường, dĩa rau rất tươi và xanh cuộn với bánh tráng thêm miếng thịt ở giữa ăn ngon thôi rồi chấm thêm miếng nước chấm me nữa thì tuyệt cú mèo",posi,,posi
 Ăn mấy món pancake ở Sai Gon  ở đây họ làm ngon quá đi thôi... ,posi,,posi
" Ăn mấy quán kem ở Sài Gòn, mấy quán Thủ đức thì phải nói chỉ có kem cuộn ở đây là ngon nhất. ",posi,,posi
" Ăn mấy tháng trước, kem oreo khá ngon có vị oreo và kem ăn không ngán",posi,,posi
 Ăn mấy tiệm bánh ở ub vẫn kết bánh nhà cô nhất. Có cái gì ý mềm mịn ngon khác lạ :) ,posi,,posi
" Ăn mì ý không ngon, còn gà thì quá giòn đến mức không cắn nổi, pepsi đắt ",nega,,posi
" Ăn mì Ý nhiều chỗ ở TP HCM rồi, nhưng ở đây làm mình nhớ nhất, không dễ gì tìm món Ý chưa bị Việt hoá mà lại ngon như vậy. ",posi,,posi
" Ăn mỗi đứa 130 nghìn , mà không đủ no cái bụng ",neu,,posi
 Ăn mỗi lần mỗi khác ,neu,,posi
 Ăn một cái thấy cũng lạ miệng.,neu,,posi
 Ăn một lần cho biết thôi. ,neu,,posi
 Ăn một lần rồi chắc thôi ở đây luôn quá ! ,nega,,posi
 Ăn một lần rồi thôi chứ cũng chả dám ghé mà ăn thử các món khác lần nữa đâu,nega,,posi
 Ăn một lần rồi và tự nhủ sẽ không ăn lại lần nữa. Vì cả nhân thịt và nước tương đều ngán và dở ,nega,,posi
 Ăn một lần thấy cũng bình thường,nega,,posi
 Ăn một lần thấy ngon nên có dịp lại ghé. ,posi,,posi
 Ăn một lần và hứa sẽ không quay trở lại nữa. ,nega,,posi
 Ăn một lần và khó sẽ quay lại. Mình thấy phở quá bình thường còn chẳng ngon bằng mấy quán mình dân khác. ,nega,,posi
" Ăn một phần kem dừa với một viên kem dừa mà 30 nghìn , ăn cũng không ngon hay đặc sắc gì. ",nega,,posi
" Ăn mực giòn ngon, giá thành được. ",posi,,posi
" Ăn mùng 4 tết, Mà món nào cũng không hấp dẫn gì hết. Mình toàn ăn rau thôi. ",nega,,posi
 ăn muỗng đầu có thấy phô mai,neu,,posi
" Ăn ngon giá rẻ,  có 26 nghìn thôi.",posi,,posi
 Ăn ngon hơn nhiều chỗ mình từng ăn. ,posi,,posi
" Ăn ngon lắm, vị ngọt của hải sản, chua chua của kim chi, cay nồng của ớt rất tuyệt. Nghiện món này ",posi,,posi
" Ăn ngon mà no nữa. phần này 2 người ăn luôn. Phô mai xịn luôn, thích nhất phần cơm phía dưới, chảo nóng làm cơm cháy ăn giòn giòn thêm nước sốt gà nữa",posi,,posi
 Ăn ngon nhìn phong cách rất đẹp nhân viên nhiệt tình và rất nhiều khuyến mãi,posi,,posi
 Ăn ngon nhưng chất lượng phục vụ quá tồi ! ,nega,,posi
 Ăn ngon nhưng giá 35.000 khá đắt,nega,,posi
 Ăn ngon nhưng giá hơi đắt,nega,,posi
 Ăn ngon nói chung khi nào muốn gọi về đều gọi ở đây thích nhất cơm nắm ngũ sắc ,posi,,posi
 Ăn ngon quá. Ăn gần hết mới nhớ review bánh ngon nhất nhất đối với tớ. ,posi,,posi
" Ăn ngon, chỗ ngồi và để xe thoải mái, nhân viên nhã nhặn.",posi,,posi
" Ăn ngon, lạ ! Phục vụ lúc tốt lúc dở tuỳ độ đông và tâm trạng nhân viên.",posi,,posi
